tx_name,seqnames,start,end,width,strand,tx_id,exon_rank,phast,gene_symbol,transcript
ENST00000333229.6,chr21,39184176,39313819,129644,-,237866,18,0.1680833667582,BRWD1,ENST00000333229
ENST00000333244.6,chr14,104937253,104978374,41122,-,174223,1,0.0685861582607849,AHNAK2,ENST00000333244
ENST00000333254.4,chr10,116324448,116380029,55582,+,126913,8,0.193857723723508,CCDC172,ENST00000333254
ENST00000333256.11,chr11,2400750,2403876,3127,+,132453,3,0.0946274384393988,TSSC4,ENST00000333256
ENST00000333274.11,chr5,107376894,107670937,294044,-,76800,1,0.247307885894625,EFNA5,ENST00000333274
ENST00000333305.5,chr5,140125937,140129392,3456,+,71930,1,0.852228009259259,IGIP,ENST00000333305
ENST00000333337.3,chr21,33025935,33029196,3262,+,235851,1,0.390067443286327,OLIG2,ENST00000333337
ENST00000333360.12,chr1,169722640,169734079,11440,-,19713,7,0.146005244755245,SELE,ENST00000333360
ENST00000333383.8,chr17,81902238,81902905,668,+,201907,2,0.202395209580838,NPB,ENST00000333383
ENST00000333407.11,chr22,39994954,40043534,48581,+,240402,4,0.117642699820917,FAM83F,ENST00000333407
ENST00000333437.5,chr17,82359247,82363775,4529,+,202012,2,0.0361890041951866,TEX19,ENST00000333437
ENST00000333449.9,chr11,62787402,62790400,2999,+,135284,5,0.25191730576859,TMEM179B,ENST00000333449
ENST00000333461.6,chr17,39210541,39225945,15405,-,205427,8,0.196247971437845,STAC2,ENST00000333461
ENST00000333467.4,chr22,38982347,38992779,10433,+,240303,4,0.0216428639892648,APOBEC3B,ENST00000333467
ENST00000333479.12,chr12,122527249,122626396,99148,+,153166,63,0.142823859281075,KNTC1,ENST00000333479
ENST00000333480.3,chr8,143428064,143430732,2669,-,113659,1,0.520494567253653,MAFA,ENST00000333480
ENST00000333486.4,chr3,49805209,49813953,8745,-,51922,22,0.344551172098342,UBA7,ENST00000333486
ENST00000333493.9,chr16,57668306,57689378,21073,+,187587,9,0.0632942628007403,ADGRG3,ENST00000333493
ENST00000333503.8,chr16,2211593,2214840,3248,-,190323,2,0.336884236453202,PGP,ENST00000333503
ENST00000333527.6,chr2,219327407,219333177,5771,-,40358,4,0.0756714607520361,RESP18,ENST00000333527
ENST00000333610.4,chr2,19896631,19901983,5353,-,32755,1,0.178890341864375,TTC32,ENST00000333610
ENST00000333625.3,chr19,39296407,39298673,2267,+,218967,4,0.0969122187913542,IFNL1,ENST00000333625
ENST00000333628.4,chr6,3153666,3157544,3879,-,85735,3,0.408326888373292,TUBB2A,ENST00000333628
ENST00000333643.4,chrX,102153712,102155977,2266,-,250330,3,0.196954986760812,BEX5,ENST00000333643
ENST00000333651.11,chr19,3572944,3579083,6140,+,215186,2,0.197866449511401,HMG20B,ENST00000333651
ENST00000333676.8,chr17,81703367,81707517,4151,+,201862,3,0.12874006263551,MRPL12,ENST00000333676
ENST00000333677.7,chr5,149581498,149634968,53471,+,72505,4,0.0990443417927474,ARHGEF37,ENST00000333677
ENST00000333762.6,chr3,129314771,129316286,1516,-,54617,1,0.550593667546174,H1FX,ENST00000333762
ENST00000333845.11,chr6,32164595,32168281,3687,+,81606,3,0.271765663140765,EGFL8,ENST00000333845
ENST00000333850.4,chr12,71938845,72032440,93596,+,151216,4,0.170913286892603,TPH2,ENST00000333850
ENST00000333861.5,chr11,66590176,66593063,2888,-,143585,1,0.357998614958449,CCDC87,ENST00000333861
ENST00000333868.10,chr1,15491401,15524215,32815,-,12722,1,0.0903428310223982,CASP9,ENST00000333868
ENST00000333870.8,chr17,7425616,7427568,1953,+,195875,1,0.245929339477726,SPEM2,ENST00000333870
ENST00000333881.3,chr1,152600662,152601086,425,+,7139,1,0.234588235294118,LCE3C,ENST00000333881
ENST00000333892.3,chr21,30746794,30747259,466,-,237422,1,0.122317596566524,KRTAP21-2,ENST00000333892
ENST00000333916.8,chr9,26840685,26892802,52118,-,119159,5,0.163599907901301,CAAP1,ENST00000333916
ENST00000333926.6,chr10,58269162,58289586,20425,+,124480,3,0.203397796817625,CISD1,ENST00000333926
ENST00000333933.3,chrX,57119683,57121546,1864,-,249446,2,0.519152360515022,SPIN2B,ENST00000333933
ENST00000333972.11,chr12,57610180,57617243,7064,+,150519,10,0.47955832389581,ARHGEF25,ENST00000333972
ENST00000333987.12,chr19,36916332,36952734,36403,+,218668,4,0.166307721891053,ZNF568,ENST00000333987
ENST00000333999.5,chr9,108862266,108863756,1491,+,116690,1,0.63608316566063,ACTL7A,ENST00000333999
ENST00000334011.10,chr10,72893739,72933036,39298,+,125038,1,0.197170339457479,OIT3,ENST00000334011
ENST00000334018.11,chr22,29205896,29259597,53702,+,239510,6,0.122829689769468,EMID1,ENST00000334018
ENST00000334025.3,chr5,64506015,64612319,106305,+,69364,5,0.177040590753023,RGS7BP,ENST00000334025
ENST00000334046.5,chr21,30541535,30541864,330,-,237415,1,0.0396969696969697,KRTAP19-6,ENST00000334046
ENST00000334047.12,chr1,94529173,94541759,12587,-,16534,6,0.110113609279415,F3,ENST00000334047
ENST00000334055.5,chr21,30487043,30487436,394,-,237407,1,0.0256345177664975,KRTAP19-2,ENST00000334055
ENST00000334058.3,chr21,30496824,30497165,342,-,237409,1,0.0771929824561403,KRTAP19-4,ENST00000334058
ENST00000334063.6,chr21,30491462,30492013,552,-,237408,1,0.0184782608695652,KRTAP19-3,ENST00000334063
ENST00000334077.6,chr9,105662457,105663124,668,+,116608,1,0.380838323353293,TAL2,ENST00000334077
ENST00000334109.3,chr17,41249687,41250653,967,+,198349,1,0.0568769389865563,KRTAP9-4,ENST00000334109
ENST00000334121.11,chr5,66144300,66183615,39316,+,69482,1,0.27257096347543,SREK1,ENST00000334121
ENST00000334122.5,chr1,46671854,46673594,1741,+,3622,2,0.32952326249282,TEX38,ENST00000334122
ENST00000334134.4,chr11,69809968,69819416,9449,-,143877,3,0.0857233569689914,FGF3,ENST00000334134
ENST00000334151.3,chr21,30501657,30502141,485,-,237410,1,0.188453608247423,KRTAP19-5,ENST00000334151
ENST00000334163.4,chr1,145824200,145844402,20203,+,6480,5,0.21965549670841,POLR3C,ENST00000334163
ENST00000334176.4,chr19,32675848,32678300,2453,+,217992,1,0.27990216061965,RGS9BP,ENST00000334176
ENST00000334179.5,chr1,110112443,110113947,1505,+,5862,1,0.190299003322259,UBL4B,ENST00000334179
ENST00000334181.5,chr19,57435325,57447101,11777,+,221652,3,0.0691857009425151,ZNF749,ENST00000334181
ENST00000334186.9,chr19,49119544,49151026,31483,+,220318,8,0.204002159895817,PPFIA3,ENST00000334186
ENST00000334192.8,chr14,99793343,99941537,148195,+,169400,1,0.115617261041195,EML1,ENST00000334192
ENST00000334202.5,chr17,41314912,41315710,799,-,205679,1,0.284605757196496,KRTAP17-1,ENST00000334202
ENST00000334205.9,chr11,64359162,64372215,13054,+,135585,3,0.253179102190899,RPS6KA4,ENST00000334205
ENST00000334211.12,chr11,72685075,72722358,37284,-,144104,22,0.178189035511212,ARAP1,ENST00000334211
ENST00000334213.10,chr19,12131350,12140350,9001,-,223657,3,0.0470725474947228,ZNF20,ENST00000334213
ENST00000334220.9,chr14,74881916,74903743,21828,+,168289,10,0.23415796225032,DLST,ENST00000334220
ENST00000334221.5,chr12,49332409,49337188,4780,-,156328,2,0.281589958158996,C1QL4,ENST00000334221
ENST00000334241.9,chr19,2841475,2860471,18997,+,215109,3,0.107616992156656,ZNF555,ENST00000334241
ENST00000334258.9,chr14,95417494,95475836,58343,-,173761,13,0.0586120014397612,SYNE3,ENST00000334258
ENST00000334266.1,chr12,11185993,11186937,945,-,154872,1,0.0684656084656085,TAS2R42,ENST00000334266
ENST00000334269.3,chr1,152510803,152512177,1375,+,7136,2,0.152145454545455,LCE5A,ENST00000334269
ENST00000334274.9,chr11,33039572,33073550,33979,+,133772,5,0.127861326113187,TCP11L1,ENST00000334274
ENST00000334287.3,chr15,65045387,65053397,8011,+,176960,4,0.0800399450755212,SLC51B,ENST00000334287
ENST00000334289.7,chr11,101890674,101916522,25849,-,145285,5,0.144752214785872,ANGPTL5,ENST00000334289
ENST00000334306.4,chr4,76894152,76898144,3993,-,64640,1,0.342875031304783,SOWAHB,ENST00000334306
ENST00000334325.2,chr3,57060664,57075432,14769,+,44352,2,0.0943530367661995,SPATA12,ENST00000334325
ENST00000334344.11,chr12,45729706,45908037,178332,+,148902,1,0.204776484310163,ARID2,ENST00000334344
ENST00000334346.3,chr16,56651886,56653204,1319,+,187335,1,0.0510993176648976,MT1B,ENST00000334346
ENST00000334350.7,chr16,56657959,56659303,1345,+,187338,3,0.0313754646840149,MT1F,ENST00000334350
ENST00000334352.8,chr21,29024651,29054488,29838,+,235716,19,0.189181580534888,USP16,ENST00000334352
ENST00000334370.8,chr19,42325609,42378769,53161,+,219512,39,0.203440492090066,MEGF8,ENST00000334370
ENST00000334379.11,chr6,125986540,126039276,52737,+,84138,2,0.158152720101637,TRMT11,ENST00000334379
ENST00000334384.5,chr3,121567949,121590622,22674,+,45899,5,0.105380612154891,ARGFX,ENST00000334384
ENST00000334391.5,chr20,187853,189711,1859,-,232145,1,0.130769230769231,DEFB128,ENST00000334391
ENST00000334409.10,chr2,241849884,241858894,9011,-,41296,2,0.0330484962823216,PDCD1,ENST00000334409
ENST00000334438.1,chr1,158398522,158399466,945,-,19045,1,0.558941798941799,OR10T2,ENST00000334438
ENST00000334444.11,chr3,183919934,184017884,97951,-,56366,7,0.172115649661566,ABCC5,ENST00000334444
ENST00000334456.10,chr11,72576141,72674422,98282,-,144071,24,0.147793085203802,PDE2A,ENST00000334456
ENST00000334462.10,chr2,85598547,85602698,4152,-,35714,7,0.393256262042389,TMEM150A,ENST00000334462
ENST00000334464.7,chr10,117277274,117375440,98167,-,131373,1,0.22746849756028,PDZD8,ENST00000334464
ENST00000334512.10,chr10,79068966,79316519,247554,+,125366,20,0.113081590279293,ZMIZ1,ENST00000334512
ENST00000334513.6,chr1,145845630,145848954,3325,+,6493,4,0.299639097744361,NUDT17,ENST00000334513
ENST00000334529.10,chr3,112463966,112499472,35507,-,53637,5,0.0886867378263439,BTLA,ENST00000334529
ENST00000334534.10,chr20,10435305,10628030,192726,+,229461,2,0.149760800307171,SLX4IP,ENST00000334534
ENST00000334546.6,chr3,136022735,136145437,122703,+,46765,7,0.197414896131309,PPP2R3A,ENST00000334546
ENST00000334549.1,chr10,117197489,117210299,12811,+,126954,1,0.0935368043087972,KCNK18,ENST00000334549
ENST00000334567.9,chr3,171843349,171859318,15970,+,47933,4,0.143224796493425,TMEM212,ENST00000334567
ENST00000334568.8,chr17,49838309,49848017,9709,-,207074,4,0.09082294778041,TAC4,ENST00000334568
ENST00000334574.12,chr15,82755362,82806069,50708,-,182673,3,0.150140017354264,FSD2,ENST00000334574
ENST00000334575.6,chr6,52791371,52803816,12446,-,88124,4,0.0325486099951791,GSTA1,ENST00000334575
ENST00000334586.10,chr17,76079182,76082806,3625,+,201134,8,0.183448275862069,ZACN,ENST00000334586
ENST00000334600.7,chr1,13341892,13347134,5243,-,12689,3,0.00743848941445737,PRAMEF14,ENST00000334600
ENST00000334619.7,chr11,6259838,6272127,12290,+,132746,4,0.184418226200163,CCKBR,ENST00000334619
ENST00000334634.9,chr1,155173849,155184970,11122,+,7438,3,0.398948030929689,TRIM46,ENST00000334634
ENST00000334635.10,chr4,51843153,51916837,73685,+,58897,6,0.119709574540273,DCUN1D4,ENST00000334635
ENST00000334660.10,chr15,41231268,41281887,50620,+,175692,5,0.139120900829711,CHP1,ENST00000334660
ENST00000334662.2,chr21,44612079,44612954,876,+,236627,1,0.128424657534247,KRTAP10-8,ENST00000334662
ENST00000334664.3,chr21,30616425,30616699,275,+,235775,1,0.0290909090909091,KRTAP20-1,ENST00000334664
ENST00000334670.9,chr21,44646414,44647650,1237,+,236631,1,0.163055780113177,KRTAP10-11,ENST00000334670
ENST00000334678.8,chr22,39529093,39532748,3656,-,242983,1,0.0953227571115974,RPS19BP1,ENST00000334678
ENST00000334680.3,chr21,30601087,30601382,296,+,235774,1,0.0108108108108108,KRTAP22-1,ENST00000334680
ENST00000334690.11,chr4,183659293,183713589,54297,+,62435,24,0.134850912573438,TRAPPC11,ENST00000334690
ENST00000334705.12,chr8,123768439,123815452,47014,+,107873,2,0.182509465265665,FAM91A1,ENST00000334705
ENST00000334708.4,chr14,94442464,94452800,10337,-,173696,3,0.06571539131276,SERPINA11,ENST00000334708
ENST00000334726.3,chr9,104504263,104505222,960,+,116544,1,0.76,OR13F1,ENST00000334726
ENST00000334731.7,chr9,71911639,71973457,61819,+,115614,2,0.162155647939954,C9orf85,ENST00000334731
ENST00000334736.7,chr11,76445025,76551542,106518,+,137139,20,0.296958260575677,EMSY,ENST00000334736
ENST00000334743.9,chr14,101809895,101927977,118083,+,169739,1,0.0815629684205177,PPP2R5C,ENST00000334743
ENST00000334746.10,chr14,93237550,93333036,95487,-,173626,8,0.18367421743274,BTBD7,ENST00000334746
ENST00000334801.7,chr11,118893875,118910904,17030,-,146042,7,0.487527891955374,BCL9L,ENST00000334801
ENST00000334816.12,chr2,119302225,119366834,64610,-,37074,3,0.15146571738121,C2orf76,ENST00000334816
ENST00000334828.6,chr10,97426191,97433444,7254,+,126090,4,0.20132340777502,PGAM1,ENST00000334828
ENST00000334830.11,chr4,67910301,67964140,53840,-,64260,3,0.0854327637444275,TMPRSS11A,ENST00000334830
ENST00000334849.2,chr21,30560875,30561314,440,-,237416,1,0.0531818181818182,KRTAP19-7,ENST00000334849
ENST00000334857.3,chr1,159535078,159536007,930,-,19090,1,0.498924731182796,OR10J5,ENST00000334857
ENST00000334889.4,chr18,59267038,59273454,6417,-,214110,2,0.18743961352657,RAX,ENST00000334889
ENST00000334897.4,chr21,30598590,30598902,313,-,237418,1,0.202555910543131,KRTAP6-2,ENST00000334897
ENST00000334928.11,chr19,38384267,38388034,3768,-,225880,3,0.338614649681529,GGN,ENST00000334928
ENST00000334933.8,chr15,43533462,43590201,56740,-,180135,22,0.258864998237575,PPIP5K1,ENST00000334933
ENST00000334944.9,chr11,64764606,64778786,14181,-,143115,1,0.560270784852973,SF1,ENST00000334944
ENST00000334956.15,chr11,12377571,12535356,157786,+,133121,5,0.148241922604033,PARVA,ENST00000334956
ENST00000334982.9,chr20,20017362,20033655,16294,+,229692,1,0.141549036455137,NAA20,ENST00000334982
ENST00000334983.10,chr3,32391853,32455528,63676,+,42714,4,0.0781660280168351,CMTM7,ENST00000334983
ENST00000334988.2,chr14,73478487,73558947,80461,-,172830,2,0.152051304358634,HEATR4,ENST00000334988
ENST00000334994.6,chr5,62578819,62581446,2628,+,69354,2,0.765258751902588,LRRC70,ENST00000334994
ENST00000335007.10,chr12,110719680,110742891,23212,-,159245,3,0.206970532483198,PPP1CC,ENST00000335007
ENST00000335012.3,chr3,185076838,185153060,76223,-,56436,2,0.175363079385488,C3orf70,ENST00000335012
ENST00000335017.1,chr12,48328980,48330279,1300,+,149058,1,0.134153846153846,H1FNT,ENST00000335017
ENST00000335021.2,chr8,7811720,7815716,3997,-,109142,2,0.0588691518638979,DEFB107A,ENST00000335021
ENST00000335025.12,chr22,21666009,21700015,34007,+,238904,5,0.085641191519393,PPIL2,ENST00000335025
ENST00000335040.1,chr9,104569168,104570130,963,+,116550,1,0.754620976116303,OR13C8,ENST00000335040
ENST00000335071.4,chr1,47416285,47418052,1768,+,3661,1,0.380203619909502,FOXE3,ENST00000335071
ENST00000335080.6,chr11,94973709,94999519,25811,+,137671,3,0.116551082871643,KDM4D,ENST00000335080
ENST00000335093.5,chr21,30755015,30755428,414,-,237423,1,0.214492753623188,KRTAP21-1,ENST00000335093
ENST00000335099.8,chr11,57460528,57477534,17007,+,134671,2,0.256059269712471,RTN4RL2,ENST00000335099
ENST00000335117.9,chr19,20167214,20200488,33275,+,217486,4,0.0352757325319309,ZNF486,ENST00000335117
ENST00000335119.4,chr9,36169388,36171334,1947,+,115026,1,0.946122239342578,CCIN,ENST00000335119
ENST00000335123.4,chr1,152827473,152828097,625,+,7157,1,0.26336,LCE1A,ENST00000335123
ENST00000335135.8,chr8,11704204,11760002,55799,+,104266,3,0.084057061954515,GATA4,ENST00000335135
ENST00000335154.10,chr12,49636499,49707405,70907,-,156353,11,0.223478641036852,FMNL3,ENST00000335154
ENST00000335174.6,chr4,185396841,185400241,3401,+,62564,2,0.185180829167892,ANKRD37,ENST00000335174
ENST00000335183.11,chr14,54397007,54420218,23212,+,167093,1,0.165500603136309,CDKN3,ENST00000335183
ENST00000335186.3,chr8,7825139,7829053,3915,+,104023,1,0.0462835249042145,DEFB106A,ENST00000335186
ENST00000335209.12,chr12,117038923,117099416,60494,-,159549,3,0.0539408866995073,TESC,ENST00000335209
ENST00000335238.4,chr11,49981473,49982535,1063,-,142116,1,0.446472248353716,OR4C12,ENST00000335238
ENST00000335244.9,chr5,151314972,151347559,32588,-,78551,2,0.11224683932736,SLC36A2,ENST00000335244
ENST00000335272.10,chr22,27851669,27919256,67588,-,242016,2,0.169885186719537,PITPNB,ENST00000335272
ENST00000335282.5,chr1,43147904,43156396,8493,+,3105,3,0.0613564111621335,FAM183A,ENST00000335282
ENST00000335288.5,chr13,113648804,113658198,9395,-,165229,3,0.059073975518893,ATP4B,ENST00000335288
ENST00000335302.5,chr9,122510802,122511743,942,+,117047,1,0.444055201698514,OR1J2,ENST00000335302
ENST00000335304.6,chr3,184100179,184106995,6817,+,48543,3,0.154598797124835,HTR3E,ENST00000335304
ENST00000335325.9,chr16,74999024,75110994,111971,+,188786,2,0.138163453036948,ZNRF1,ENST00000335325
ENST00000335327.6,chr13,26557683,26688948,131266,+,160847,8,0.116273825666967,WASF3,ENST00000335327
ENST00000335350.10,chr10,71212570,71302864,90295,+,124966,5,0.123861786366908,UNC5B,ENST00000335350
ENST00000335351.8,chr20,62841005,62861822,20818,-,234876,3,0.1109808819291,TCFL5,ENST00000335351
ENST00000335390.6,chr2,62500218,62506195,5978,-,34579,3,0.279407828705253,TMEM17,ENST00000335390
ENST00000335393.8,chr19,17523301,17553839,30539,+,217048,8,0.0636857788401715,NIBAN3,ENST00000335393
ENST00000335420.10,chr7,130070534,130135705,65172,+,96441,9,0.205447124532009,KLHDC10,ENST00000335420
ENST00000335449.11,chr15,51341655,51408000,66346,+,176482,3,0.118374883188135,GLDN,ENST00000335449
ENST00000335459.9,chr2,84821650,84881245,59596,-,35637,2,0.101797100476542,TRABD2A,ENST00000335459
ENST00000335479.2,chr8,7482504,7486400,3897,-,109129,1,0.0392353092122145,DEFB106B,ENST00000335479
ENST00000335496.5,chr1,16398643,16437424,38782,-,12798,13,0.0726367902635243,SPATA21,ENST00000335496
ENST00000335503.3,chr7,56051685,56063989,12305,+,93555,7,0.208321820398212,CCT6A,ENST00000335503
ENST00000335510.7,chr8,7487679,7489593,1915,+,104007,2,0.031644908616188,DEFB105B,ENST00000335510
ENST00000335514.10,chr1,28236124,28238100,1977,+,2083,1,0.229236216489631,ATP5IF1,ENST00000335514
ENST00000335515.10,chr6,41780946,41789895,8950,+,82164,5,0.212435754189944,AL365205.1,ENST00000335515
ENST00000335524.7,chr2,27136848,27139410,2563,-,33073,3,0.238353492001561,PRR30,ENST00000335524
ENST00000335542.13,chr3,10285666,10292947,7282,-,49866,4,0.0855946168634991,GHRL,ENST00000335542
ENST00000335568.10,chr4,69280475,69295050,14576,+,59331,4,0.0133712952799122,UGT2B28,ENST00000335568
ENST00000335605.1,chr11,55795556,55796500,945,+,134605,1,0.285925925925926,OR5D14,ENST00000335605
ENST00000335613.10,chr11,61258286,61295316,37031,-,142462,16,0.1146147822095,VWCE,ENST00000335613
ENST00000335625.10,chr15,26867062,26949208,82147,+,175012,10,0.0873750715181322,GABRA5,ENST00000335625
ENST00000335633.1,chr1,152613811,152614098,288,+,7140,1,0.407291666666667,LCE3B,ENST00000335633
ENST00000335666.4,chr17,74367458,74372600,5143,+,200812,3,0.141882169939724,GPR142,ENST00000335666
ENST00000335674.1,chr1,152622834,152623103,270,-,18179,1,0.0666666666666667,LCE3A,ENST00000335674
ENST00000335694.4,chr20,23985053,23988779,3727,-,233044,2,0.147947410786155,GGTLC1,ENST00000335694
ENST00000335698.4,chr10,7788177,7807815,19639,+,123171,9,0.11346300728143,ATP5F1C,ENST00000335698
ENST00000335715.9,chr16,28591943,28597050,5108,-,192008,7,0.0799530148786217,SULT1A2,ENST00000335715
ENST00000335754.8,chr3,53867066,53882152,15087,-,52356,6,0.203625637966461,ACTR8,ENST00000335754
ENST00000335756.9,chr2,26786056,26794589,8534,+,23229,4,0.123213030232013,CENPA,ENST00000335756
ENST00000335769.2,chr20,45684653,45705019,20367,-,234234,1,0.216521824520057,WFDC10B,ENST00000335769
ENST00000335790.8,chr11,8224309,8263878,39570,-,140456,1,0.175018953752843,LMO1,ENST00000335790
ENST00000335791.10,chr9,127907886,127917041,9156,-,121973,4,0.148394495412844,ST6GALNAC4,ENST00000335791
ENST00000335793.4,chr17,73283624,73312001,28378,-,208439,2,0.0898407216858128,CDC42EP4,ENST00000335793
ENST00000335867.4,chr14,58638179,58647170,8992,+,167336,4,0.415825177935943,DACT1,ENST00000335867
ENST00000335870.7,chr7,149239651,149255606,15956,+,97184,2,0.189471045374781,ZNF212,ENST00000335870
ENST00000335875.9,chr19,49289638,49325191,35554,-,227537,11,0.152888563874669,SLC6A16,ENST00000335875
